com.samsung.shealth.tracker.pedometer_step_count,6123001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
15170,4,0,28,2020-11-19 16:22:00.000,,,2020-11-19 16:22:49.010,2020-11-19 16:22:18.166,28,1.4020573,21.27,1.15,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:23:00.000,775d7867-b265-439a-a7af-707ddbc51d64,
4668,4,0,6,2020-11-18 21:20:00.000,,,2020-11-18 21:20:32.277,2020-11-18 21:20:32.277,6,0.8888889,4.15,0.26,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 21:21:00.000,e052552b-d54e-4bf4-81d8-994aa76407d8,
2616,4,0,6,2020-11-20 16:46:00.000,,,2020-11-20 16:46:59.068,2020-11-20 16:46:59.068,6,1.8611109,4.87,0.23,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 16:47:00.000,4881b035-2fe0-4e81-a3c2-905393dea228,
3466,4,0,8,2020-11-17 19:33:00.000,,,2020-11-17 19:33:44.314,2020-11-17 19:33:42.824,8,1.8433539,6.39,0.32,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-17 19:34:00.000,4933eb53-636a-494d-a3cd-2d3ec28a3df7,
37343,4,0,70,2020-11-19 16:23:00.000,,,2020-11-19 16:24:55.993,2020-11-19 16:23:09.973,70,1.4323889,53.490005,2.8399997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:24:00.000,6aa2baeb-6d8a-428a-ad46-0036d261dcc5,
4999,4,0,10,2020-11-18 10:55:00.000,,,2020-11-18 10:55:57.885,2020-11-18 10:55:56.610,10,1.4862767,7.43,0.40999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 10:56:00.000,3e2a8417-0d2f-4451-954c-fc83c0fec185,
43057,4,3,99,2020-11-19 16:24:00.000,,,2020-11-19 16:24:59.497,2020-11-19 16:24:56.153,102,1.964603,84.59001,4.2999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:25:00.000,d937eebd-d6e8-4812-9321-c5e29e3b22ef,
5422,4,0,11,2020-11-18 10:59:00.000,,,2020-11-18 10:59:40.820,2020-11-18 10:59:38.118,11,1.5748465,8.539999,0.43999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 11:00:00.000,3be6a90e-97ea-4fce-b1e6-ff2d2fad21ff,
44337,4,9,89,2020-11-17 08:49:00.000,,,2020-11-17 08:50:16.246,2020-11-17 08:50:16.246,98,1.9166667,84.98,5.1,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-17 08:50:00.000,592337ee-fbb3-47b8-9037-460a95074a5b,
5716,4,0,14,2020-11-20 16:47:00.000,,,2020-11-20 16:47:26.543,2020-11-20 16:47:16.367,14,1.9785984,11.31,0.56,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 16:48:00.000,bdf5a299-f540-4421-8e01-2bc941fb4414,
13344,4,0,26,2020-11-18 22:16:00.000,,,2020-11-18 22:16:54.350,2020-11-18 22:16:22.886,26,1.5070143,20.11,1.05,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 22:17:00.000,8a842a41-e912-46d4-90d0-1012540cbb48,
29240,4,0,48,2020-11-17 19:34:00.000,,,2020-11-17 19:34:59.694,2020-11-17 19:34:01.769,48,1.2270615,35.879993,1.9699994,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-17 19:35:00.000,aeae8afb-3e7c-4572-afa7-1d8e5dc1111d,
29372,4,0,60,2020-11-19 16:25:00.000,,,2020-11-19 16:25:48.132,2020-11-19 16:25:00.239,60,1.594347,46.829994,2.429999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:26:00.000,c688f005-2c06-4ee5-8c1f-6e9442610386,
4560,4,0,6,2020-11-18 11:54:00.000,,,2020-11-18 11:54:37.043,2020-11-18 11:54:37.043,6,0.9166667,4.18,0.26,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 11:55:00.000,4958048f-2aa6-4a49-ba26-469fe0504662,
6134,4,0,11,2020-11-20 19:34:00.000,,,2020-11-20 19:35:01.193,2020-11-20 19:35:01.193,11,1.3611112,8.35,0.45,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 19:35:00.000,4fb39a47-bf9f-4a34-8b26-997e655ec7f4,
4971,4,0,8,2020-11-18 12:04:00.000,,,2020-11-18 12:04:59.700,2020-11-18 12:04:59.700,8,1.1666666,5.8,0.33,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 12:05:00.000,25b53d36-d05b-49a0-8dc3-d769a076a9fe,
21201,4,0,36,2020-11-17 19:35:00.000,,,2020-11-17 19:35:30.366,2020-11-17 19:35:00.498,36,1.2829133,27.2,1.47,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-17 19:36:00.000,36c90641-a0fb-4936-b7db-6012925a1b9e,
1877,4,0,6,2020-11-19 16:29:00.000,,,2020-11-19 16:29:49.369,2020-11-19 16:29:49.369,6,6.9444447,13.04,1.04,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:30:00.000,b836b37b-e995-4dd5-8104-a6a456972dc5,
22767,4,0,41,2020-11-18 22:17:00.000,,,2020-11-18 22:18:27.352,2020-11-18 22:17:35.587,41,1.5605674,35.530003,2.2499998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 22:18:00.000,f6af08b7-e57f-4ccc-bd3a-9fdae61ba222,
13003,4,0,28,2020-11-19 16:31:00.000,,,2020-11-19 16:35:00.040,2020-11-19 16:31:05.001,28,1.6987414,22.089998,1.1200001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:32:00.000,579fa2d3-90b7-42ac-9f69-c265bb6e01e9,
8508,4,0,16,2020-11-20 16:48:00.000,,,2020-11-20 16:48:36.998,2020-11-20 16:48:20.795,16,1.4326869,12.19,0.65,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 16:49:00.000,8e9c0bab-2cb3-49ad-ab5a-9691ed533d6f,
7211,4,1,20,2020-11-17 19:36:00.000,,,2020-11-17 19:37:14.532,2020-11-17 19:37:14.532,21,2.5277777,18.23,1.02,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-17 19:37:00.000,b2a022c2-b677-4b5c-981e-aab7fd08c237,
2992,4,0,7,2020-11-20 19:38:00.000,,,2020-11-20 19:54:58.195,2020-11-20 19:54:58.195,7,1.8611112,5.57,0.28,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 19:39:00.000,5a205f33-400b-4162-9636-84ec48b40448,
10602,4,0,16,2020-11-18 22:19:00.000,,,2020-11-18 22:19:58.485,2020-11-18 22:19:50.671,16,1.1252359,11.93,0.65000004,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 22:20:00.000,79acfecb-2e6d-4cae-922e-85bf2f62d7a6,
13394,4,0,26,2020-11-17 19:37:00.000,,,2020-11-17 19:37:26.611,2020-11-17 19:37:14.651,26,1.4759833,19.77,1.0500002,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-17 19:38:00.000,a3e4edda-84a6-4955-a549-285508611abe,
9328,4,1,17,2020-11-18 22:20:00.000,,,2020-11-18 22:22:24.345,2020-11-18 22:20:52.792,18,1.5360711,14.329999,0.78999996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 22:21:00.000,a8994218-e0e1-4c18-ba55-bc2c99d1b94f,
15880,4,0,33,2020-11-20 20:45:00.000,,,2020-11-20 20:46:31.849,2020-11-20 20:45:40.076,33,1.5906435,25.260002,1.3400002,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 20:46:00.000,76545a2a-b196-42a8-a8cc-4157eeec913c,
15981,4,0,32,2020-11-19 16:52:00.000,,,2020-11-19 16:52:47.830,2020-11-19 16:52:39.782,32,1.5361065,24.550001,1.3,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:53:00.000,f8d700e6-79ab-430c-a32e-f32257bc17ee,
4235,4,0,7,2020-11-18 12:30:00.000,,,2020-11-18 12:30:20.468,2020-11-18 12:30:20.468,7,1.3055556,5.53,0.28,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 12:31:00.000,5c15540a-69e8-4890-8c31-d62466e4175a,
16160,4,0,30,2020-11-21 19:31:00.000,,,2020-11-21 19:31:41.424,2020-11-21 19:31:24.145,30,1.3965875,22.570002,1.2199998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-21 19:32:00.000,80d7d4b4-a5ae-4e5f-b1e1-020d80a2bc3a,
20909,4,3,32,2020-11-20 20:46:00.000,,,2020-11-20 20:46:57.287,2020-11-20 20:46:31.918,35,1.986704,41.54,2.8399997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 20:47:00.000,93993e33-b6d0-400d-b5a6-da2dc9f82ff7,
18139,4,0,38,2020-11-18 12:51:00.000,,,2020-11-18 12:51:26.812,2020-11-18 12:51:21.087,38,1.653339,29.990002,1.5599998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 12:52:00.000,6a379bbd-b3a2-447f-907a-b405dcef720f,
11684,4,0,24,2020-11-19 16:53:00.000,,,2020-11-19 16:53:59.912,2020-11-19 16:53:03.898,24,1.5944144,18.630003,0.9600001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:54:00.000,30e2ab61-1558-4b8d-b288-70d0fac271b5,
7759,4,0,13,2020-11-20 16:49:00.000,,,2020-11-20 16:49:14.103,2020-11-20 16:49:08.493,13,1.2358508,9.59,0.53999996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 16:50:00.000,c20d49fe-c522-4a55-8f58-dcf4de0c1f5c,
4668,4,0,6,2020-11-20 20:49:00.000,,,2020-11-20 20:49:59.176,2020-11-20 20:49:59.176,6,0.8888889,4.15,0.26,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 20:50:00.000,b7020549-d06c-4242-87bf-1e7dbdeb30c2,
2764,4,0,6,2020-11-18 13:18:00.000,,,2020-11-18 13:18:40.513,2020-11-18 13:18:40.513,6,1.5555556,4.3,0.26,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 13:19:00.000,470a3e46-0daf-43bf-ba1f-d5610f808fa6,
7977,4,0,16,2020-11-19 16:54:00.000,,,2020-11-19 16:55:00.410,2020-11-19 16:54:00.613,16,1.5430161,12.309999,0.64,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:55:00.000,5af91925-5c1e-4020-9aa4-1e9c1bcea663,
13707,4,0,33,2020-11-20 16:50:00.000,,,2020-11-20 16:51:13.116,2020-11-20 16:50:24.026,33,1.9690012,26.99,1.3399999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 16:51:00.000,6d76ce04-5aa6-4927-80e3-c97b71e2be34,
7311,4,0,12,2020-11-21 19:32:00.000,,,2020-11-21 19:32:10.022,2020-11-21 19:32:05.180,12,1.2091137,8.84,0.48999995,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-21 19:33:00.000,584302b4-93a3-4690-a094-2bfebcd2acae,
21097,4,0,48,2020-11-18 22:22:00.000,,,2020-11-18 22:22:28.987,2020-11-18 22:22:24.416,48,1.783135,37.62,1.9299997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 22:23:00.000,cd392f55-d365-4e5d-89dc-0d834aa0251b,
4006,4,0,7,2020-11-20 20:50:00.000,,,2020-11-20 20:50:56.682,2020-11-20 20:50:56.178,7,1.2777778,5.12,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 20:51:00.000,f4f5c253-3ccd-411e-ad40-50bc90b97d4e,
8003,4,0,17,2020-11-19 16:55:00.000,,,2020-11-19 17:14:58.193,2020-11-19 17:14:58.193,17,1.8055556,14.45,0.91,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:56:00.000,d6170dad-76c5-4a1f-9ee5-c8330f3c23fd,
7277,4,0,15,2020-11-18 22:24:00.000,,,2020-11-18 22:24:25.248,2020-11-18 22:24:18.607,15,1.5940348,11.6,0.60999995,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 22:25:00.000,cc2302f9-af19-4806-b11f-1640efe80173,
4327,4,0,8,2020-11-18 13:20:00.000,,,2020-11-18 13:20:54.551,2020-11-18 13:20:53.398,8,1.4281453,6.1800003,0.32,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 13:21:00.000,0c2159da-486a-4bbb-b6dc-3c58e91e8e66,
8799,4,0,23,2020-11-20 16:51:00.000,,,2020-11-20 16:51:14.807,2020-11-20 16:51:13.350,23,2.1081839,18.550001,0.96000004,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 16:52:00.000,bca430c1-0c78-44c7-b681-8bc908098009,
8925,4,0,20,2020-11-19 16:56:00.000,,,2020-11-19 17:14:58.293,2020-11-19 17:14:58.293,20,1.75,15.62,0.82,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 16:57:00.000,64505d21-3238-4665-92fe-48373b59de5e,
1811,4,0,6,2020-11-21 19:34:00.000,,,2020-11-21 19:34:50.158,2020-11-21 19:34:50.158,6,2.6944444,4.88,0.23,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-21 19:35:00.000,a7b14a77-fee4-4d43-915e-a4bddd8f733d,
5770,4,0,10,2020-11-20 20:53:00.000,,,2020-11-20 20:53:51.238,2020-11-20 20:53:49.236,10,1.2858917,7.420001,0.40999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 20:54:00.000,8a6581b9-a515-4adc-9607-18b72ff0732d,
5629,4,0,7,2020-11-18 22:26:00.000,,,2020-11-18 22:30:39.887,2020-11-18 22:30:39.887,7,0.9166667,5.16,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 22:27:00.000,aa00b460-ee5f-4654-8a32-e3508b38ca61,
10743,4,0,22,2020-11-18 13:21:00.000,,,2020-11-18 13:21:47.605,2020-11-18 13:21:41.418,22,1.6084094,17.28,0.96000016,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 13:22:00.000,9b0b06d7-53c1-4c25-83ba-0d4cd0a6d6ba,
4527,4,0,9,2020-11-19 17:41:00.000,,,2020-11-19 17:43:12.447,2020-11-19 17:43:12.447,9,1.4444444,6.54,0.38,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 17:42:00.000,d44fdf8a-d9ef-4848-ada7-39398ddc832c,
5666,4,0,13,2020-11-20 20:54:00.000,,,2020-11-20 20:54:05.338,2020-11-20 20:54:00.872,13,1.826458,10.35,0.52,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 20:55:00.000,bd50199b-390e-4e9f-a6b0-c1b6e1e0ce28,
5606,4,0,11,2020-11-18 13:22:00.000,,,2020-11-18 13:23:20.394,2020-11-18 13:23:20.394,11,1.6944444,9.5,0.59,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 13:23:00.000,249f30a6-1344-4238-842f-93d55068c6f6,
6660,4,0,10,2020-11-18 22:29:00.000,,,2020-11-18 22:30:39.988,2020-11-18 22:30:39.988,10,1.1666666,7.77,0.41,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 22:30:00.000,892ca70b-f9eb-43c8-a652-62a16fcdd150,
19541,4,0,36,2020-11-20 16:59:00.000,,,2020-11-20 17:07:46.155,2020-11-20 16:59:06.576,36,1.3796257,26.96,1.4499999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 17:00:00.000,e02c400b-b6db-4a62-9187-3903fd2590fd,
3675,4,0,7,2020-11-21 19:35:00.000,,,2020-11-21 19:35:15.413,2020-11-21 19:35:14.848,7,1.4555651,5.35,0.28,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-21 19:36:00.000,ad6f3b81-6910-4f17-8313-aa2a20776f94,
15503,4,0,29,2020-11-20 21:24:00.000,,,2020-11-20 21:34:59.113,2020-11-20 21:24:42.590,29,1.3881071,21.52,1.1899999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 21:25:00.000,84d0a4c2-1d1f-455e-8169-0a34d25c9608,
6210,4,0,11,2020-11-18 13:23:00.000,,,2020-11-18 13:23:42.282,2020-11-18 13:23:37.358,11,1.3653355,8.4800005,0.43999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 13:24:00.000,fdc3047e-0bb7-400c-9568-bcbbb0d5d067,
13306,4,0,30,2020-11-20 18:04:00.000,,,2020-11-20 18:04:44.341,2020-11-20 18:04:32.421,30,1.7803521,23.69,1.22,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 18:05:00.000,de543f22-3997-4d56-8ce0-3021871b5546,
4530,4,0,8,2020-11-18 23:38:00.000,,,2020-11-18 23:38:37.722,2020-11-18 23:38:36.518,8,1.6508594,7.48,0.49999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 23:39:00.000,f55e3161-a626-4303-bbbf-6174ffed574e,
12717,4,0,21,2020-11-19 17:42:00.000,,,2020-11-19 17:43:12.674,2020-11-19 17:43:12.674,21,1.3611112,17.31,1.09,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 17:43:00.000,b5cb13b5-ca1a-41d9-8162-8f3c5d50067e,
11621,4,0,20,2020-11-18 13:25:00.000,,,2020-11-18 13:25:19.798,2020-11-18 13:25:02.689,20,1.283018,14.91,0.82,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 13:26:00.000,ea26f840-d1bb-4fe6-ba1b-888ce928d822,
3517,4,0,8,2020-11-21 19:37:00.000,,,2020-11-21 19:37:14.312,2020-11-21 19:37:12.992,8,1.8250487,6.42,0.32,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-21 19:38:00.000,9402c673-a359-4e68-ac69-8ad7c02e8127,
2478,4,0,6,2020-11-19 17:44:00.000,,,2020-11-19 17:44:12.344,2020-11-19 17:44:12.344,6,1.9444444,4.82,0.24,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 17:45:00.000,29235198-27f3-4b04-8073-81a315afd553,
7388,4,0,15,2020-11-19 05:55:00.000,,,2020-11-19 05:55:43.700,2020-11-19 05:55:39.735,15,1.534792,11.339999,0.61,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 05:56:00.000,a906e492-e934-464a-917c-9f9a287c5a9e,
3729,4,0,7,2020-11-18 13:46:00.000,,,2020-11-18 13:46:19.983,2020-11-18 13:46:19.132,7,1.4185612,5.29,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 13:47:00.000,b3faaff8-95aa-4b0b-b007-2d3e695dbb3b,
11539,4,0,23,2020-11-20 21:25:00.000,,,2020-11-20 21:34:59.184,2020-11-20 21:34:59.184,23,1.5,17.31,0.94,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 21:26:00.000,254cdc40-e6bc-4882-a3e9-a76d5e196694,
5445,4,0,7,2020-11-20 18:05:00.000,,,2020-11-20 18:05:13.239,2020-11-20 18:05:12.599,7,0.8888889,4.84,0.29999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 18:06:00.000,187c2f3b-0c90-4cd5-bdaf-e6f80f154aa9,
18540,4,0,34,2020-11-19 18:38:00.000,,,2020-11-19 18:38:56.170,2020-11-19 18:38:38.026,34,1.3791672,25.569998,1.3599999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 18:39:00.000,6ecac4f8-2314-4194-a4ba-af309a33a045,
11082,4,0,17,2020-11-19 05:56:00.000,,,2020-11-19 05:56:52.161,2020-11-19 05:56:05.003,17,1.1107608,12.31,0.71,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 05:57:00.000,8bfade40-017f-45f0-ba21-f7ee16baf333,
7278,4,0,15,2020-11-20 21:26:00.000,,,2020-11-20 21:34:59.248,2020-11-20 21:34:59.248,15,1.6666666,12.13,0.74,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 21:27:00.000,fa2c28af-5a03-48cb-98de-e7906e23a4ba,
5295,4,0,16,2020-11-20 18:06:00.000,,,2020-11-20 18:06:20.011,2020-11-20 18:06:13.689,16,2.5079873,13.280002,0.63000005,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 18:07:00.000,a4f22857-fc8c-483b-ad9b-c1278c7af185,
2847,4,0,7,2020-11-19 05:58:00.000,,,2020-11-19 05:58:06.247,2020-11-19 05:58:05.478,7,1.9598223,5.58,0.28,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 05:59:00.000,88ac9360-4d7f-4f60-8ed7-4e7cb55a0e20,
3544,4,0,10,2020-11-20 21:48:00.000,,,2020-11-20 21:49:11.177,2020-11-20 21:48:50.430,10,2.2909446,8.12,0.39,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 21:49:00.000,01b36c31-6a7c-49b7-9233-07ac013ff810,
5142,4,0,11,2020-11-20 18:07:00.000,,,2020-11-20 18:07:17.207,2020-11-20 18:07:14.418,11,1.6801515,8.64,0.43999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 18:08:00.000,93ea2696-617a-4026-b0fd-facff54e7f4a,
13471,4,1,27,2020-11-19 06:04:00.000,,,2020-11-19 06:04:48.306,2020-11-19 06:04:21.825,28,1.7087611,23.02,1.4699998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 06:05:00.000,c5b4abf1-90f8-4fd5-b9d9-dde2339a517b,
8134,4,0,15,2020-11-19 18:40:00.000,,,2020-11-19 18:40:27.623,2020-11-19 18:40:22.757,15,1.3952266,11.35,0.61,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 18:41:00.000,fd89c484-0018-4a70-9657-ef278a65f699,
2976,4,1,7,2020-11-20 21:55:00.000,,,2020-11-20 21:59:01.450,2020-11-20 21:59:01.450,8,2.9166667,8.68,0.73,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 21:56:00.000,c5585b6c-f096-4335-a76a-792482abb24d,
5205,4,0,8,2020-11-21 19:39:00.000,,,2020-11-21 19:39:55.298,2020-11-21 19:39:54.294,8,1.1103667,5.7799997,0.32999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-21 19:40:00.000,92a87440-2310-497a-b8be-d3d83bd551a9,
6878,4,0,12,2020-11-18 14:23:00.000,,,2020-11-18 14:23:22.586,2020-11-18 14:23:10.341,12,1.2938733,8.9,0.5,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 14:24:00.000,6c72bfa9-8a07-4b26-8e10-a186454241c2,
8455,4,5,15,2020-11-20 21:59:00.000,,,2020-11-20 22:14:59.105,2020-11-20 21:59:02.410,20,2.5286534,21.38,1.51,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 22:00:00.000,5c4db90a-60c0-4143-831f-54104ab4654f,
15601,4,0,30,2020-11-19 18:41:00.000,,,2020-11-19 18:41:59.716,2020-11-19 18:41:28.250,30,2.195316,34.25,2.2099996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 18:42:00.000,acb1e2a5-9bed-4561-996e-6a4b85fac4cc,
3850,4,0,7,2020-11-19 06:07:00.000,,,2020-11-19 06:14:59.437,2020-11-19 06:14:59.437,7,1.2777778,4.92,0.3,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 06:08:00.000,f7b7fb9c-d2e1-4b25-b7c5-4cb12612d287,
22356,4,0,49,2020-11-21 20:38:00.000,,,2020-11-21 20:38:42.609,2020-11-21 20:38:21.677,49,1.724759,38.559998,1.9699997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-21 20:39:00.000,0700ab3e-4871-4ef9-a7de-be10dbeda84a,
15504,4,0,29,2020-11-18 14:25:00.000,,,2020-11-18 14:25:47.162,2020-11-18 14:25:04.746,29,1.4312313,22.189999,1.1800001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 14:26:00.000,cb144fbb-765c-4955-b599-5cd5ac8e2c41,
11194,4,0,24,2020-11-20 18:08:00.000,,,2020-11-20 18:11:18.374,2020-11-20 18:08:06.831,24,1.6891787,18.91,0.96,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 18:09:00.000,5dd569c3-d069-447a-ad97-61948ef8ef7a,
11378,4,1,26,2020-11-19 06:09:00.000,,,2020-11-19 06:14:59.522,2020-11-19 06:14:59.522,27,2.0555553,23.39,1.32,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 06:10:00.000,0e3e97cf-6ab5-4bbf-918f-51373bdf1338,
4219,4,0,10,2020-11-18 14:26:00.000,,,2020-11-18 14:26:38.370,2020-11-18 14:26:32.502,10,1.9696298,8.31,0.41999996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-18 14:27:00.000,8803c955-0e4e-4ec3-b432-39092942649a,
18125,4,0,42,2020-11-20 18:09:00.000,,,2020-11-20 18:11:18.495,2020-11-20 18:11:18.495,42,1.8333334,33.23,1.71,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 18:10:00.000,0c4b8e26-4fdf-46db-9a47-d48af71b5df0,
19840,4,0,33,2020-11-19 06:10:00.000,,,2020-11-19 06:14:59.598,2020-11-19 06:14:59.598,33,1.2222222,24.25,1.33,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 06:11:00.000,f12264fc-6291-47d2-884b-ffa12d8c9cda,
33082,4,7,64,2020-11-19 18:42:00.000,,,2020-11-19 18:43:21.308,2020-11-19 18:42:00.742,71,1.742031,57.63,3.23,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 18:43:00.000,c2e7a40a-d05f-4a64-b8a0-81ae2a4a266d,
1981,4,0,6,2020-11-20 23:05:00.000,,,2020-11-20 23:05:47.451,2020-11-20 23:05:47.451,6,2.9166667,5.78,0.31,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-20 23:06:00.000,ac5c22b8-409c-452d-b272-00bcd903e25a,
15125,4,0,34,2020-11-19 06:11:00.000,,,2020-11-19 06:14:59.670,2020-11-19 06:14:59.670,34,1.8055556,27.31,1.38,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-19 06:12:00.000,112254e6-0be4-4acf-b8ee-c6f90c94caa4,
